VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-02-01 05:36:21,2022-02-01 05:41:50,5.0,1.41,1.0,N,186,107,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-02-01 05:48:38,2022-02-01 05:55:28,5.0,1.29,1.0,N,249,107,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 05:56:12,2022-02-01 06:00:00,1.0,1.06,1.0,N,186,234,1,5.5,0.5,0.5,2.0,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 05:33:20,2022-02-01 06:15:37,1.0,16.3,99.0,N,218,244,1,55.2,0.0,0.5,0.0,6.55,0.3,62.55,0.0,0.0
2,2022-02-01 05:11:19,2022-02-01 05:30:32,1.0,4.91,1.0,N,140,82,1,17.5,0.5,0.5,5.33,0.0,0.3,26.63,2.5,0.0
2,2022-02-01 05:27:34,2022-02-01 05:36:08,1.0,2.94,1.0,N,79,161,1,10.5,0.5,0.5,1.0,0.0,0.3,15.3,2.5,0.0
2,2022-02-01 05:38:11,2022-02-01 05:56:01,6.0,7.88,1.0,N,132,95,1,23.5,0.5,0.5,6.0,0.0,0.3,32.05,0.0,1.25
2,2022-02-01 05:24:25,2022-02-01 05:53:28,2.0,15.89,2.0,N,163,132,1,52.0,0.0,0.5,5.0,0.0,0.3,60.3,2.5,0.0
2,2022-02-01 05:36:14,2022-02-01 06:03:27,2.0,16.82,2.0,N,132,162,1,52.0,0.0,0.5,15.78,6.55,0.3,78.88,2.5,1.25
1,2022-02-01 05:07:46,2022-02-01 05:25:36,1.0,4.5,1.0,N,230,7,2,16.5,3.0,0.5,0.0,0.0,0.3,20.3,2.5,0.0
1,2022-02-01 05:35:29,2022-02-01 05:51:46,1.0,10.0,1.0,N,141,138,1,28.0,3.0,0.5,5.75,6.55,0.3,44.1,2.5,0.0
1,2022-02-01 05:42:26,2022-02-01 06:19:23,1.0,20.1,2.0,N,132,151,1,52.0,1.25,0.5,12.1,6.55,0.3,72.7,0.0,1.25
2,2022-02-01 05:35:34,2022-02-01 06:21:05,2.0,20.46,1.0,N,132,106,1,57.0,0.5,0.5,11.91,0.0,0.3,71.46,0.0,1.25
1,2022-02-01 05:57:12,2022-02-01 06:03:46,1.0,1.0,1.0,N,100,162,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-02-01 05:13:42,2022-02-01 05:21:21,1.0,2.26,1.0,N,234,43,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
2,2022-02-01 05:37:50,2022-02-01 05:41:33,1.0,0.49,1.0,N,142,143,1,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
1,2022-02-01 05:41:02,2022-02-01 05:47:39,1.0,1.1,1.0,N,48,164,1,6.5,3.0,0.5,1.7,0.0,0.3,12.0,2.5,0.0
2,2022-02-01 05:24:19,2022-02-01 05:24:27,4.0,0.0,5.0,N,132,132,2,80.0,0.0,0.0,0.0,0.0,0.3,81.55,0.0,1.25
2,2022-02-01 05:53:14,2022-02-01 05:58:43,1.0,1.27,1.0,N,107,186,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-02-01 05:12:54,2022-02-01 05:27:53,1.0,4.21,1.0,N,141,179,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5,0.0
2,2022-02-01 05:57:28,2022-02-01 06:01:44,1.0,1.1,1.0,N,262,75,1,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 05:50:39,2022-02-01 06:10:07,1.0,3.82,1.0,N,263,48,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5,0.0
2,2022-02-01 05:38:00,2022-02-01 05:45:47,1.0,1.5,1.0,N,48,161,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-02-01 05:26:03,2022-02-01 06:34:04,1.0,25.9,99.0,N,44,140,1,67.2,0.0,0.5,0.0,13.1,0.3,81.1,0.0,0.0
2,2022-02-01 05:22:56,2022-02-01 05:54:54,1.0,17.35,2.0,N,132,233,1,52.0,0.0,0.5,15.78,6.55,0.3,78.88,2.5,1.25
1,2022-02-01 05:46:52,2022-02-01 05:50:21,1.0,0.7,1.0,N,162,137,1,4.5,3.0,0.5,2.0,0.0,0.3,10.3,2.5,0.0
1,2022-02-01 05:55:24,2022-02-01 06:06:35,1.0,2.8,1.0,N,262,161,1,11.0,2.5,0.5,1.5,0.0,0.3,15.8,2.5,0.0
1,2022-02-01 05:01:01,2022-02-01 05:08:11,1.0,2.1,1.0,N,142,140,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5,0.0
1,2022-02-01 05:26:47,2022-02-01 05:46:46,1.0,14.1,2.0,N,107,132,1,52.0,2.5,0.5,4.0,6.55,0.3,65.85,2.5,0.0
2,2022-02-01 05:18:53,2022-02-01 05:23:49,1.0,1.38,1.0,N,48,163,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5,0.0
2,2022-02-01 05:38:30,2022-02-01 05:45:21,1.0,1.21,1.0,N,100,161,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-02-01 05:59:26,2022-02-01 06:01:38,2.0,0.61,1.0,N,164,170,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-02-01 05:50:38,2022-02-01 05:58:17,2.0,2.05,1.0,N,140,75,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-02-01 05:55:47,2022-02-01 06:34:53,1.0,20.96,2.0,N,132,243,1,52.0,0.0,0.5,11.87,6.55,0.3,72.47,0.0,1.25
1,2022-02-01 05:50:28,2022-02-01 06:02:39,1.0,3.4,1.0,N,75,230,1,12.5,3.0,0.5,1.63,0.0,0.3,17.93,2.5,0.0
2,2022-02-01 05:51:13,2022-02-01 06:05:59,1.0,7.04,1.0,N,132,135,1,20.0,0.5,0.5,4.26,0.0,0.3,26.81,0.0,1.25
1,2022-02-01 05:52:01,2022-02-01 05:56:30,2.0,0.8,1.0,N,90,107,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5,0.0
2,2022-02-01 05:12:55,2022-02-01 05:17:27,1.0,0.69,1.0,N,48,170,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-02-01 05:39:54,2022-02-01 05:41:58,1.0,0.65,1.0,N,48,48,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5,0.0
2,2022-02-01 05:42:26,2022-02-01 06:00:26,1.0,5.78,1.0,N,129,37,2,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5,0.0
1,2022-02-01 05:19:14,2022-02-01 05:59:34,1.0,16.9,99.0,N,51,209,1,47.2,0.0,0.5,0.0,6.55,0.3,54.55,0.0,0.0
1,2022-02-01 05:34:54,2022-02-01 05:37:32,1.0,0.9,1.0,N,162,170,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5,0.0
1,2022-02-01 05:46:40,2022-02-01 05:58:53,1.0,3.0,1.0,N,186,237,1,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5,0.0
1,2022-02-01 05:53:25,2022-02-01 06:01:57,1.0,1.9,1.0,N,237,100,1,9.0,3.0,0.5,3.8,0.0,0.3,16.6,2.5,0.0
1,2022-02-01 05:03:50,2022-02-01 05:45:33,1.0,20.2,3.0,N,141,265,1,73.5,0.5,0.0,20.0,13.75,0.3,108.05,0.0,0.0
2,2022-02-01 05:41:39,2022-02-01 06:10:55,1.0,17.06,2.0,N,132,170,1,52.0,0.0,0.5,13.77,6.55,0.3,76.87,2.5,1.25
2,2022-02-01 05:35:45,2022-02-01 05:41:05,1.0,2.05,1.0,N,74,263,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 05:09:32,2022-02-01 05:22:27,1.0,4.3,1.0,N,90,238,1,14.5,3.0,0.5,5.45,0.0,0.3,23.75,2.5,0.0
1,2022-02-01 05:50:49,2022-02-01 06:00:58,1.0,2.6,1.0,N,79,256,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5,0.0
1,2022-02-01 05:55:49,2022-02-01 06:00:21,1.0,0.6,1.0,N,163,163,1,4.5,3.0,0.5,2.0,0.0,0.3,10.3,2.5,0.0
1,2022-02-01 05:13:17,2022-02-01 05:24:28,1.0,2.5,1.0,N,100,144,1,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5,0.0
1,2022-02-01 05:28:58,2022-02-01 05:34:38,1.0,2.1,1.0,N,125,186,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
1,2022-02-01 05:43:28,2022-02-01 05:51:30,1.0,1.8,1.0,N,48,237,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
1,2022-02-01 05:54:52,2022-02-01 06:00:27,1.0,0.4,1.0,N,237,140,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-02-01 05:58:22,2022-02-01 06:19:46,1.0,7.86,1.0,N,132,135,1,23.5,0.5,0.5,2.0,0.0,0.3,28.05,0.0,1.25
1,2022-02-01 05:48:32,2022-02-01 05:55:12,1.0,1.4,1.0,N,68,170,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
1,2022-02-01 05:58:14,2022-02-01 06:40:17,1.0,10.6,99.0,N,182,229,1,34.2,0.0,0.5,0.0,0.0,0.3,35.0,0.0,0.0
1,2022-02-01 05:08:05,2022-02-01 06:00:28,1.0,9.2,99.0,N,155,75,1,69.2,0.0,0.5,0.0,6.55,0.3,76.55,0.0,0.0
2,2022-02-01 05:06:52,2022-02-01 05:12:54,1.0,1.3,1.0,N,262,140,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 05:44:18,2022-02-01 05:50:59,1.0,1.46,1.0,N,239,237,1,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5,0.0
1,2022-02-01 06:18:18,2022-02-01 06:18:46,5.0,0.0,1.0,N,145,145,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0,0.0
1,2022-02-01 06:05:00,2022-02-01 06:12:10,1.0,1.6,1.0,N,68,161,1,7.0,2.5,0.5,2.55,0.0,0.3,12.85,2.5,0.0
1,2022-02-01 06:45:16,2022-02-01 06:53:38,1.0,1.4,1.0,N,158,231,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,0.0
1,2022-02-01 06:50:38,2022-02-01 07:30:08,2.0,18.7,1.0,N,132,26,1,51.5,1.25,0.5,2.0,0.0,0.3,55.55,0.0,1.25
2,2022-02-01 06:15:47,2022-02-01 06:26:05,1.0,2.15,1.0,N,186,162,1,9.5,0.0,0.5,3.2,0.0,0.3,16.0,2.5,0.0
2,2022-02-01 06:32:27,2022-02-01 06:39:20,1.0,1.0,1.0,N,162,186,1,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5,0.0
2,2022-02-01 06:40:46,2022-02-01 06:45:54,1.0,1.07,1.0,N,186,234,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-02-01 06:51:25,2022-02-01 07:03:01,1.0,1.39,1.0,N,186,161,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
1,2022-02-01 06:19:44,2022-02-01 06:55:34,1.0,12.4,1.0,N,132,173,2,35.0,1.25,0.5,0.0,0.0,0.3,37.05,0.0,1.25
2,2022-02-01 06:46:52,2022-02-01 07:03:18,6.0,2.17,1.0,N,48,137,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5,0.0
2,2022-02-01 06:36:49,2022-02-01 07:34:14,3.0,16.38,2.0,N,132,229,1,52.0,0.0,0.5,11.31,0.0,0.3,67.86,2.5,1.25
1,2022-02-01 06:49:49,2022-02-01 07:41:23,1.0,21.6,1.0,N,132,181,1,61.0,1.25,0.5,12.6,0.0,0.3,75.65,0.0,1.25
2,2022-02-01 06:17:59,2022-02-01 06:38:00,1.0,4.86,1.0,N,239,231,1,18.0,0.0,0.5,2.0,0.0,0.3,23.3,2.5,0.0
2,2022-02-01 06:41:17,2022-02-01 06:56:26,1.0,3.35,1.0,N,231,230,1,12.5,0.0,0.5,1.0,0.0,0.3,16.8,2.5,0.0
2,2022-02-01 06:12:16,2022-02-01 06:34:04,1.0,12.34,1.0,N,132,155,1,33.5,0.0,0.5,6.86,0.0,0.3,42.41,0.0,1.25
1,2022-02-01 06:57:14,2022-02-01 07:21:58,1.0,3.3,1.0,N,186,141,2,17.0,2.5,0.5,0.0,0.0,0.3,20.3,2.5,0.0
2,2022-02-01 06:28:45,2022-02-01 07:09:32,1.0,18.86,2.0,N,132,236,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-02-01 06:04:44,2022-02-01 06:15:21,1.0,2.82,1.0,N,143,234,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-02-01 06:22:57,2022-02-01 06:27:04,1.0,0.98,1.0,N,234,234,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-02-01 06:51:26,2022-02-01 07:08:40,1.0,1.39,1.0,N,186,137,1,11.5,0.0,0.5,4.44,0.0,0.3,19.24,2.5,0.0
1,2022-02-01 06:19:58,2022-02-01 07:11:07,1.0,18.4,2.0,N,132,50,1,52.0,3.75,0.5,15.75,6.55,0.3,78.85,2.5,1.25
2,2022-02-01 05:59:05,2022-02-01 06:01:52,1.0,0.7,1.0,N,236,75,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-02-01 06:33:19,2022-02-01 06:48:31,1.0,2.93,1.0,N,164,236,1,13.5,0.0,0.5,4.2,0.0,0.3,21.0,2.5,0.0
2,2022-02-01 06:19:03,2022-02-01 06:41:25,1.0,9.97,1.0,N,239,138,1,29.5,0.0,0.5,7.87,6.55,0.3,47.22,2.5,0.0
1,2022-02-01 06:08:39,2022-02-01 06:16:40,1.0,2.1,1.0,N,113,13,2,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
1,2022-02-01 06:28:06,2022-02-01 06:35:07,1.0,2.1,1.0,N,231,186,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,0.0
1,2022-02-01 06:19:20,2022-02-01 06:26:41,1.0,1.6,1.0,N,162,140,1,7.5,2.5,0.5,2.7,0.0,0.3,13.5,2.5,0.0
1,2022-02-01 06:42:46,2022-02-01 06:46:32,1.0,0.6,1.0,N,141,229,1,4.5,2.5,0.5,1.0,0.0,0.3,8.8,2.5,0.0
1,2022-02-01 06:49:52,2022-02-01 06:56:31,1.0,1.4,1.0,N,233,186,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-02-01 06:58:13,2022-02-01 07:01:41,1.0,1.3,1.0,N,90,125,1,5.5,2.5,0.5,2.2,0.0,0.3,11.0,2.5,0.0
2,2022-02-01 06:31:10,2022-02-01 06:43:02,6.0,4.34,1.0,N,132,216,2,15.0,0.0,0.5,0.0,0.0,0.3,17.05,0.0,1.25
2,2022-02-01 06:17:09,2022-02-01 06:21:28,1.0,1.13,1.0,N,50,246,1,5.5,0.0,0.5,0.5,0.0,0.3,9.3,2.5,0.0
2,2022-02-01 06:35:32,2022-02-01 06:44:06,1.0,1.6,1.0,N,48,162,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5,0.0
2,2022-02-01 06:50:33,2022-02-01 06:55:11,1.0,1.11,1.0,N,237,236,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-02-01 06:59:01,2022-02-01 07:03:22,1.0,1.15,1.0,N,236,162,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
1,2022-02-01 06:12:12,2022-02-01 06:15:23,0.0,0.6,1.0,N,186,234,1,4.5,2.5,0.0,1.45,0.0,0.3,8.75,2.5,0.0
1,2022-02-01 06:25:57,2022-02-01 06:37:23,1.0,1.3,1.0,N,186,137,1,9.0,2.5,0.0,2.95,0.0,0.3,14.75,2.5,0.0
1,2022-02-01 06:49:36,2022-02-01 06:56:17,0.0,1.8,1.0,N,186,125,2,7.5,2.5,0.0,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 06:50:17,2022-02-01 07:54:15,2.0,24.53,1.0,N,132,241,1,72.5,0.0,0.5,0.0,6.55,0.3,81.1,0.0,1.25
2,2022-02-01 06:10:07,2022-02-01 06:16:29,3.0,1.02,1.0,N,162,237,1,6.0,0.0,0.5,2.79,0.0,0.3,12.09,2.5,0.0
2,2022-02-01 06:48:30,2022-02-01 06:58:17,3.0,1.22,1.0,N,100,164,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 07:02:56,2022-02-01 07:17:56,4.0,1.43,1.0,N,186,230,1,10.0,0.0,0.5,1.0,0.0,0.3,14.3,2.5,0.0
1,2022-02-01 06:54:04,2022-02-01 07:23:33,1.0,0.0,99.0,N,19,146,1,43.2,0.0,0.5,0.0,0.0,0.3,44.0,0.0,0.0
1,2022-02-01 06:36:50,2022-02-01 06:39:38,1.0,0.6,1.0,N,151,238,1,4.5,2.5,0.5,2.3,0.0,0.3,10.1,2.5,0.0
1,2022-02-01 06:49:46,2022-02-01 07:02:07,1.0,3.7,1.0,N,151,68,1,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5,0.0
2,2022-02-01 06:45:12,2022-02-01 06:59:00,1.0,5.1,1.0,N,132,197,1,17.0,0.0,0.5,2.0,0.0,0.3,21.05,0.0,1.25
2,2022-02-01 06:58:24,2022-02-01 07:12:19,1.0,3.27,1.0,N,144,237,1,12.5,0.0,0.5,1.99,0.0,0.3,17.79,2.5,0.0
2,2022-02-01 06:20:27,2022-02-01 07:14:58,1.0,21.53,2.0,N,132,239,1,52.0,0.0,0.5,10.0,6.55,0.3,73.1,2.5,1.25
2,2022-02-01 06:48:45,2022-02-01 06:58:05,1.0,1.69,1.0,N,186,163,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-02-01 06:42:19,2022-02-01 06:52:06,1.0,3.16,1.0,N,79,140,1,10.5,0.0,0.5,4.14,0.0,0.3,17.94,2.5,0.0
1,2022-02-01 06:11:07,2022-02-01 06:17:31,1.0,1.4,1.0,N,186,161,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
1,2022-02-01 06:32:05,2022-02-01 06:40:48,1.0,2.1,1.0,N,186,162,1,8.5,2.5,0.5,2.95,0.0,0.3,14.75,2.5,0.0
1,2022-02-01 06:52:28,2022-02-01 06:58:24,1.0,1.3,1.0,N,137,162,1,6.5,2.5,0.5,1.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 06:00:09,2022-02-01 06:05:46,1.0,0.61,1.0,N,237,140,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-02-01 06:16:44,2022-02-01 06:22:13,1.0,0.85,1.0,N,237,140,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-02-01 06:26:21,2022-02-01 06:30:48,1.0,1.0,1.0,N,141,237,1,5.5,0.0,0.5,2.64,0.0,0.3,11.44,2.5,0.0
2,2022-02-01 06:57:37,2022-02-01 07:04:04,1.0,0.7,1.0,N,237,140,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0
1,2022-02-01 06:26:25,2022-02-01 06:28:13,1.0,0.3,1.0,N,141,140,1,3.5,2.5,0.5,2.0,0.0,0.3,8.8,2.5,0.0
2,2022-02-01 06:12:55,2022-02-01 06:30:08,1.0,2.9,1.0,N,170,140,1,13.5,0.0,0.5,3.0,0.0,0.3,19.8,2.5,0.0
2,2022-02-01 06:21:02,2022-02-01 07:12:39,1.0,16.65,1.0,N,132,112,1,48.5,0.0,0.5,9.86,0.0,0.3,60.41,0.0,1.25
1,2022-02-01 06:08:02,2022-02-01 06:41:18,1.0,14.5,1.0,Y,132,129,2,41.0,1.75,0.5,0.0,0.0,0.3,43.55,0.0,1.25
1,2022-02-01 06:11:50,2022-02-01 06:19:56,1.0,1.9,1.0,N,162,140,1,8.0,2.5,0.5,2.8,0.0,0.3,14.1,2.5,0.0
1,2022-02-01 06:36:37,2022-02-01 06:44:36,1.0,1.6,1.0,N,162,141,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,0.0
1,2022-02-01 06:46:36,2022-02-01 06:57:29,1.0,1.8,1.0,N,141,161,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-02-01 06:15:38,2022-02-01 06:41:17,2.0,10.99,1.0,N,230,138,1,33.0,0.0,0.5,11.62,10.17,0.3,58.09,2.5,0.0
2,2022-02-01 06:18:31,2022-02-01 06:21:37,1.0,0.58,1.0,N,162,162,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5,0.0
1,2022-02-01 06:19:05,2022-02-01 06:22:29,1.0,1.4,1.0,N,263,74,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,0.0
1,2022-02-01 06:36:56,2022-02-01 06:45:24,1.0,2.1,1.0,N,263,162,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
1,2022-02-01 06:05:56,2022-02-01 06:10:01,1.0,0.9,1.0,N,186,234,1,5.0,2.5,0.5,3.0,0.0,0.3,11.3,2.5,0.0
2,2022-02-01 06:40:00,2022-02-01 07:37:41,1.0,20.76,2.0,N,132,87,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
1,2022-02-01 06:42:40,2022-02-01 06:49:52,1.0,2.1,1.0,N,75,162,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,0.0
2,2022-02-01 06:25:42,2022-02-01 06:37:23,1.0,2.79,1.0,N,141,239,1,10.5,0.0,0.5,3.45,0.0,0.3,17.25,2.5,0.0
2,2022-02-01 06:43:24,2022-02-01 06:52:40,1.0,1.91,1.0,N,143,161,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
1,2022-02-01 06:16:56,2022-02-01 06:28:33,1.0,2.5,1.0,N,238,100,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
1,2022-02-01 06:34:02,2022-02-01 06:39:44,1.0,1.0,1.0,N,163,170,1,5.5,2.5,0.5,2.0,0.0,0.3,10.8,2.5,0.0
1,2022-02-01 06:55:37,2022-02-01 07:09:21,1.0,3.3,1.0,N,262,42,1,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5,0.0
2,2022-02-01 06:51:08,2022-02-01 06:56:28,1.0,1.22,1.0,N,125,231,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
1,2022-02-01 06:08:57,2022-02-01 06:28:48,1.0,9.0,1.0,N,263,13,1,25.5,2.5,0.5,5.75,0.0,0.3,34.55,2.5,0.0
1,2022-02-01 06:35:30,2022-02-01 07:05:25,1.0,8.7,1.0,N,13,116,1,30.0,2.5,0.5,1.0,0.0,0.3,34.3,2.5,0.0
1,2022-02-01 06:11:16,2022-02-01 06:28:55,1.0,5.5,1.0,N,148,145,1,18.5,2.5,0.5,4.35,0.0,0.3,26.15,2.5,0.0
2,2022-02-01 06:00:37,2022-02-01 06:10:17,1.0,0.9,1.0,N,68,50,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
2,2022-02-01 06:37:36,2022-02-01 07:11:00,1.0,12.63,1.0,N,142,73,1,38.5,0.0,0.5,0.0,0.0,0.3,41.8,2.5,0.0
1,2022-02-01 06:20:40,2022-02-01 06:28:50,1.0,1.3,1.0,N,162,140,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-02-01 06:40:32,2022-02-01 06:48:06,1.0,1.7,1.0,N,141,161,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 06:52:20,2022-02-01 06:59:12,1.0,1.3,1.0,N,170,68,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
1,2022-02-01 06:33:17,2022-02-01 06:38:32,1.0,2.0,1.0,N,107,229,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-02-01 06:47:56,2022-02-01 06:55:39,1.0,1.8,1.0,N,141,142,1,8.0,2.5,0.5,2.0,0.0,0.3,13.3,2.5,0.0
2,2022-02-01 06:44:00,2022-02-01 07:33:07,1.0,17.13,2.0,N,132,230,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-02-01 06:44:58,2022-02-01 07:34:53,1.0,16.84,1.0,N,132,256,1,48.5,0.0,0.5,9.86,0.0,0.3,60.41,0.0,1.25
2,2022-02-01 06:53:43,2022-02-01 07:03:38,1.0,1.89,1.0,N,107,230,1,8.5,0.0,0.5,1.6,0.0,0.3,13.4,2.5,0.0
2,2022-02-01 06:11:53,2022-02-01 06:28:16,1.0,5.36,1.0,N,132,205,1,18.0,0.0,0.5,4.26,0.0,0.3,26.81,2.5,1.25
2,2022-02-01 06:20:08,2022-02-01 06:29:14,1.0,1.69,1.0,N,100,137,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,2022-02-01 06:32:50,2022-02-01 06:44:58,1.0,2.9,1.0,N,233,142,1,11.5,0.0,0.5,0.5,0.0,0.3,15.3,2.5,0.0
2,2022-02-01 06:58:03,2022-02-01 07:15:14,1.0,2.15,1.0,N,48,137,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5,0.0
1,2022-02-01 06:46:33,2022-02-01 07:01:29,1.0,2.2,1.0,N,107,68,2,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0
2,2022-02-01 06:02:07,2022-02-01 06:15:05,1.0,2.81,1.0,N,186,141,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5,0.0
2,2022-02-01 06:36:10,2022-02-01 06:54:38,1.0,3.27,1.0,N,79,161,1,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5,0.0
2,2022-02-01 06:59:20,2022-02-01 07:14:02,1.0,3.07,1.0,N,142,107,1,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,2022-02-01 06:22:06,2022-02-01 06:27:49,1.0,1.11,1.0,N,238,75,1,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5,0.0
2,2022-02-01 06:32:45,2022-02-01 06:40:26,1.0,2.27,1.0,N,236,162,1,9.0,0.0,0.5,0.62,0.0,0.3,12.92,2.5,0.0
2,2022-02-01 06:50:05,2022-02-01 06:59:46,1.0,2.35,1.0,N,170,237,4,-9.0,0.0,-0.5,0.0,0.0,-0.3,-12.3,-2.5,0.0
2,2022-02-01 06:50:05,2022-02-01 06:59:46,1.0,2.35,1.0,N,170,237,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,2022-02-01 06:47:24,2022-02-01 07:00:18,1.0,3.48,1.0,N,224,231,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5,0.0
2,2022-02-01 06:16:35,2022-02-01 06:22:45,1.0,1.35,1.0,N,186,230,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
